Grid Voltage C;电源侧C相电压;
Ground Fault Current;接地故障电流;
Ground Fault Persistence;接地故障持续时间;
Ground Fault Phase 1;相1接地故障电流;
Ground Fault Phase 2;相2接地故障电流;
Ground Fault Phase 3;相3接地故障电流;
Ground Fault Protection;接地故障保护;
Ground Fault Start Delay;接地故障启动延时;
Ground Fault;接地故障;
Guide Vane 1 Actual Ohms;导叶1反馈实际电阻;
Guide Vane 1 Actual Pos;导叶1实际位置;
Guide Vane 1 Actual mA;导叶1反馈实际电流;
Guide Vane 1 Close;导叶1关闭;
Guide Vane 1 Decrease;导叶1关;
Guide Vane 1 Increase;导叶1开;
Guide Vane 1 Ohms 0%;导叶1反馈电阻值0%;
Guide Vane 1 Ohms 100%;导叶1反馈电阻值100%;
Guide Vane 1 Open;导叶1开启;
Guide Vane 1 Pos;导叶1位置;
Guide Vane 1 mA 0%;导叶1反馈电流值0%;
Guide Vane 1 mA 100%;导叶1反馈电流值100%;
Guide Vane 2 Actual Pos;导叶2实际位置;
Guide Vane 2 Actual mA;导叶2反馈实际电流;
Guide Vane 2 Pos;导叶2位置;
Guide Vane 2 mA 0%;导叶2反馈电流值0%;
Guide Vane 2 mA 100%;导叶2反馈电流值100%;
Guide Vane Calibration;导叶校准;
Guide Vane Inh Surge;喘振禁止导叶开大;
Guide Vane Position;导叶位置;
Guide Vane/SRD Factor;导叶/扩压器因数;
Guide Vane1 Output;导叶1输出;
Guide Vane1 Type;导叶1类型;
Guide Vane2 Output;导叶2输出;
HEATCOOL;制热制冷;
HH:MM AM;HH:MM AM;
HIGH FORCE IN EFFECT!;高优先级强制!;
HMI Configuration Table;HMI配置表;
HOLD;保持;
HOLDY_01;假日菜单_01;
HOLDY_02;假日菜单_02;
HOLDY_03;假日菜单_03;
HOLDY_04;假日菜单_04;
HOLDY_05;假日菜单_05;
HOLDY_06;假日菜单_06;
HOLDY_07;假日菜单_07;
HOLDY_08;假日菜单_08;
HOLDY_09;假日菜单_09;
HOLDY_10;假日菜单_10;
HOLDY_11;假日菜单_11;
HOLDY_12;假日菜单_12;
HOLDY_13;假日菜单_13;
HOLDY_14;假日菜单_14;
HOLDY_15;假日菜单_15;
HOLDY_16;假日菜单_16;
HOURS;小时;
HPR VLV Deadband;压头阀死区;
HPR VLV Delta Pos 0%;压头阀最小位置对应压差;
HPR VLV Delta Pos 100%;压头阀最大位置对应压差;
HPR VLV Force;压头阀强制;
HPR VLV Forced Value;压头阀强制开度;
HPR VLV Min Output;压头阀最小输出;
HPR VLV Option;压头阀选项;
HPR VLV Position;压头阀位置;
HX Repair;维修热交换容器;
Hardware Failure;硬件故障;
Head Pres Output mA;压头阀输出电流;
Head Pres Valve Tgt Pos;压头阀目标位置;
Head Pres2 Output mA;压头阀输出电流2;
Head Pressure Reference;压头参考值;
Heat Recl Entering Temp;热回收进水温度;
Heat Recl Leaving Temp;热回收出水温度;
Heat Reclaim Option;热回收选项;
Heat;制热;
Heating ECDW Setpoint;制热冷却水进水设定点;
Heating LCDW Setpoint;制热冷却水出水设定点;
Heating LWT Protect Set;制热时冷水出水保护设定点;
Hi Evap Pre Cutout DV;高蒸发压力跳断值DV;
Hi Evap Pre Override DV;高蒸发压力优先控制值DV;
High Bearing Temp;高轴承温度优先控制;
High Condenser Pressure;高冷凝器压力优先控制;
High DC Bus Voltage;直流母线电压高;
High Discharge Temp;高排气温度优先控制;
High Eff Ref Delta Tsat;高效模式计算饱和温差;
High Effi Envelope;先进稳定控制高效模式;
High Efficiency Mode;高效模式;
High Evap Press Cutout;高蒸发压力跳断值;
High Evap Press Override;高蒸发压力优先控制值;
High Lift Freeze Protect;大温差启动蒸发器冻结保护;
High Lift Load @100%;高扬程负荷100%;
High Lift Load @25%;高扬程负荷25%;
High Line Voltage;线电压过高;
High Motor Amps;电机电流过高;
High Motor Current;电机电流高优先控制;
High Motor Temp;高电机温度优先控制;
High Noise Alert;高噪音区域警告;
High Pressure Switch;高压开关;
High Speed CE Brg Temp;高速压缩机侧轴承温度;
High Speed ME Brg Temp;高速电机侧轴承温度;
High Speed Tower Fan;冷却塔高速风扇;
High VFD Current;变频器负载电流过高;
High;高;
History Alarms;历史报警;
Hol;假;
Hold;保持;
Holiday Menu;假日菜单;
Holiday Start Month;假期开始月份;
Hours  ;小时;
Hours must be between 0 and 24  ;小时必须从0到24;
Hydraulic Status;水系统参数;
I2T Sum Heat Phase 1;相1总热量I2T;
I2T Sum Heat Phase 2;相2总热量I2T;
I2T Sum Heat Phase 3;相3总热量I2T;
IDLE=0, PreLub=1;空闲=0, 预润滑=1;
IGV Step DSH Decrease;排气过热度减少步长;
IGV Step DSH Increase;排气过热度增加步长;
IGV1 Actuator Max Deg;导叶1执行机构最大开度(角度);
IGV1 Full Load Open Deg;喘振线导叶1满载开度(角度);
IGV1 Full Load Position;喘振线导叶1满载开度(%);
IGV1 Inhibiting;导叶1禁止开大;
IGV1 Minimum Open Deg;喘振线导叶1最小开度(角度);
IGV1 Minimum Position;喘振线导叶1最小开度(%);
IGV1 Pos Configuration;喘振线导叶1单位配置;
IGV1 Surge Position;自学习喘振时导叶1开度(%);
IGV2 Actuator Max Deg;导叶2执行机构最大开度(角度);
IGV2 Deg @IGV1 20 Deg;导叶2开度@导叶1位置20度;
IGV2 Deg @IGV1 30 Deg;导叶2开度@导叶1位置30度;
IGV2 Deg @IGV1 50 Deg;导叶2开度@导叶1位置50度;
IGV2 Full Load Open Deg;导叶2满载开度(角度);
IGV2 Minimum Degree;导叶2最小开度(角度);
IGV2 Travel Limit;导叶2开度限制值;
IN PROGRESS;检测进行中;
INLET W;进水温度;
IOB #1 Soft Part Number;IOB1软件版本号;
IOB #2 Soft Part Number;IOB2软件版本号;
IOB #3 Soft Part Number;IOB3软件版本号;
IOB #4 Soft Part Number;IOB4软件版本号;
IOB1 24VAC Fuse Status;IOB1 24V保险丝状态;
IOB1 Low Voltage Flag;IOB1低电压;
IOB1 Num Peak Prev Sec;IOB1检测到波峰数;
IOB1 Power Supply Volt;IOB1供电电压;
IOB2 24VAC Fuse Status;IOB2 24V保险丝状态;
IOB2 Low Voltage Flag;IOB2低电压;
IOB2 Num Peak Prev Sec;IOB2检测到波峰数;
IOB2 Power Supply Volt;IOB2供电电压;
IOB3 24VAC Fuse Status;IOB3 24V保险丝状态;
IOB3 Low Voltage Flag;IOB3低电压;
IOB3 Num Peak Prev Sec;IOB3检测到波峰数;
IOB3 Option;IOB3选项;
IOB3 Power Supply Volt;IOB3供电电压;
IOB4 24VAC Fuse Status;IOB4 24V保险丝状态;
IOB4 Low Voltage Flag;IOB4低电压;
IOB4 Num Peak Prev Sec;IOB4检测到波峰数;
IOB4 Option;IOB4选项;
IOB4 Power Supply Volt;IOB4供电电压;
IOB;IOB配置;
IOT Version;IOT 版本;
IOT certificate status :;IOT证书加载状态;
IP address;IP 地址;
IP;IP;
ISM Calibration in Effect;ISM校准中;
ISM Calibration;ISM校准;
ISM Config Conflict;ISM配置冲突;
ISM Input Enable;ISM输入启用;
ISM Input;ISM输入;
ISM Output Percent;ISM百分比输出;
ISM Output mA;ISM毫安输出;
ISM Power on Reset;ISM上电复位;
ISM Reading Percent;ISM百分比读数;
ISM Reading Voltage;ISM电压读数;
ISM Software Part Number;ISM软件版本号;
ISM Status;ISM状态;
ISM Trip Relay Status;ISM跳断继电器状态;
ISM or VFD History;维护ISM或者VFD日志;
ISM;ISM参数;
Ice Build Contact;制冰触点;
Ice Build Done;制冰结束;
Ice Build Option;制冰选项;
Ice Build Recy Startup;制冰再循环启动;
Ice Build Recycle;制冰再循环;
Ice Build Schedule;制冰日程;
Ice Build Setpoint;制冰设定点;
Ice Build Termin Source;制冰结束源;
Ice Build Terminated;制冰结束;
Ice Build in Progress;蓄冰进行中;
Ice Building;制冰进行中;
Ice Schedule Occupied;制冰日程占用;
Ice_sp;制冰设定点;
If you have to change, please modify the value of linkedscreenid in Control Mode page.;如果一定要修改它的顺序，一定要记得修改linkedscreenid的值，在Control Mode中。;
Ignore DDL time;动态负荷限制开机启用延时;
In Alarm;报警进行中;
In Override;优先控制进行中;
Incompatibility Fault;兼容性错误;
Incorrect option passed to gateway_wrapper;传递给gateway_wrapper选项错误;
Increase Ramp Time;频率上升时间;
Inductor Overtemp Switch;电抗器高温开关;
Information;信息;
Inputs Status;输入参数;
Inrush Fault;充电故障;
Insufficient Memory;内存不足;
Interface:eth0;接口配置:网口0;
Interface:eth1;接口配置:网口1;
Interface;网口名称;
Internal Fault;内部故障;
Invalid Configuration;无效配置;
Invalid Password  ;密码错误;
Invalid argument to route command;路由命令参数无效;
Invalid chiller name;机组名称无效;
Invalid option for device data collection ;导出服务数据选项无效;
Invalid option for techinical data collection;导出系统日志选项无效;
Invalid time zone settings;无效时区;
Inverter Overcurrent;逆变器过电流;
Inverter Overload;逆变器过载率;
Inverter Overtemp;逆变器温度高;
Inverter Power Fault;逆变器电源故障;
Inverter Temperature;逆变器温度;
It looks like you have been editing something. If you leave before saving your changes will be lost.  ;您正在编辑，离开之前请保存;
It looks like you have been editing something. If you leave before saving your changes will be lost.;你正在编辑相关条目，如果不保存就离开，修改会丢失;
Italiano;Italiano;
J6 0-10V Input Cali;J6 0-10伏输入校准激活;
J6 0-10V Input;J6 0-10伏输入;
J8B 4-20mA Output Cali;J8B 4-20毫安输出校准激活;
J8B 4-20mA Output;J8B 4-20毫安输出;
Jan  ;一月;
January;一月;
Jbus Current Alarm 1;Jbus目前报警状态1;
Jbus Current Alarm 2;Jbus目前报警状态2;
Jbus Current Alarm 3;Jbus目前报警状态3;
Jbus Current Alarm 4;Jbus目前报警状态4;
Jbus Current Alarm 5;Jbus目前报警状态5;
July  ;七月;
July;七月;
June  ;六月;
June;六月;
L-off;本地-停机;
L-on;本地-开机;
L-sched;本地-日程表;
LCDW Press Calibration;冷却水出水压力校准激活;
LCDW Sensor Raw Temp;冷却水出水温度传感器读数;
LCDW Sensor Type;冷却水出水温度传感器类型;
LCDW Temperature Offset;冷却水出水温度传感器校准量;
LCDW at Selection Point;选型点冷却水出水温度;
LCW Press Calibration;冷水出水压力校准激活;
LCW Sensor Raw Temp;冷水出水温度传感器读数;
LCW Sensor Type;冷水出水温度传感器类型;
LCW Temperature Offset;冷水出水温度传感器校准量;
LCW at Selection Point;选型点冷水出水温度;
LEAVING;结束;
LEN Diagnostic;LEN 诊断;
LEN Log interval;LEN日志间隔;
LEN Port J6 Term Res;LEN端口J6终端电阻;
LIMIT;限制;
LLC EXV Forced Value;液位电子膨胀阀强制开度;
LLC EXV Forced;液位电子膨胀阀强制;
LOCAL;本地;
LOSS OF COMMUNICATION;通信丢失;
LR Temp Switch;进线电抗器温度开关;
Lab Test Forced;实验室强制测试;
Lag Minimum Running Time;滞后机组最少运行时间设定;
Lag Run Delta T;从机运行时水温控制点补偿;
Lag Shutdown Threshold;滞后机组关机负荷阈值;
Lag Start Time;滞后机组开机延时设定;
Lag Start Timer;滞后机组开机延时时间;
Lag Stop Time;滞后机组关机延时设定;
Lag Stop Timer;滞后机组关机延时时间;
Lag off Delta T;单机运行时水温控制点补偿;
Language & Units Selection;语言/单位选择;
Language;语言;
Last Cond Pump Run Time;冷却水泵最后运行时间;
Last Reboot Reason;上次重启原因;
Lead Lag Communication;领先滞后机组通讯;
Lead Pulldown Time;领先机缓慢加载温度时间设定;
Lead Unload Threshold;领先机组卸载阈值;
Lead, Lag Once Failed=0;领先,故障时变为滞后=0;
Lead/Lag Balance Delta;领先/滞后机组平衡时间差;
Lead/Lag Hours Delta;领先/滞后机组运行时间差;
Leaving Chilled Water P;冷水出水压力;
Leaving Chilled Water;冷水出水温度;
Leaving Cond Water Pres;冷却水出水压力;
Leaving Condenser Water;冷却水出水温度;
Leaving Water Temp Reset;出水温度偏移量;
Line Current Imbal Time;线电流不平衡时间;
Line Current Imbalance%;线电流不平衡率;
Line Current Imbalance;线电流不平衡;
Line Current Phase 1;相1线电流;
Line Current Phase 2;相2线电流;
Line Current Phase 3;相3线电流;
Line Frequency Faulting;电源频率故障;
Line Frequency;电源频率;
Line Kilowatts Hours;用电千瓦时;
Line Kilowatts;线功率;
Line Phase Reversal;电源相序接反;
Line Power Factor;线功率因数;
Line Volt Imbalance Time;线电压不平衡时间;
Line Voltage Imbalance%;线电压不平衡率;
Line Voltage Imbalance;线电压不平衡;
Line Voltage Phase 1;相1线电压;
Line Voltage Phase 2;相2线电压;
Line Voltage Phase 3;相3线电压;
Liquid Level EXV Output;液位电子膨胀阀输出;
Liquid Level EXV Target;液位电子膨胀阀位置;
Liquid Level EXV;液位电子膨胀阀;
Liquid Level Switch;液位传感器开关;
Live Zero Error;断线故障;
Load Current Ph 1(U);相1负载电流(U);
Load Current Ph 2(V);相2负载电流(V);
Load Current Ph 3(W);相3负载电流(W);
Load Current Phase 1;相1负载电流;
Load Current Phase 2;相2负载电流;
Load Current Phase 3;相3负载电流;
Load Ramping;负荷缓慢加载进行中;
Load THDia;负载侧A相THDi;
Load THDib;负载侧B相THDi;
Load THDic;负载侧C相THDi;
Local On;本地;
Local Schedule Occupied;本地日程占用;
Local Schedule;本地日程;
Local Surge Status;本机喘振状态;
Local;本地;
Local=0, Network=1;本地=0,网络=1;
Location Description;位置描述;
Locked Rotor Start Delay;堵转延时启动;
Locked Rotor Trip;堵转脱扣电流;
Lockout;锁定;
Log collection in progress;数据导出中;
Login  ;登录;
Login Failed;登录失败;
Login Level = Advanced User;登录级别 = 用户;
Login Level = Basic;登录级别 = 基本;
Login Level = Factory;登录级别 = 工厂;
Login Level = Service;登录级别 = 服务;
Login Level = User;登录级别 = 基本;
Login Screen;登录界面;
Login attempts left:;剩余登录次数;
Login;登录;
Logout;注销;
Logs copied Successfully;数据导出成功;
Logs saved successfully in folder with UTC time;数据导出成功（UTC时间命名）;
Loss of Communication  ;失去通信;
Low Charge Cond Approach;低充注量冷凝换热温差;
Low DC Bus Voltage;直流母线电压低;
Low DSH Protection;低排气过热度保护;
Low Discharge Superheat;低排气过热度优先控制;
Low Lift Load @25%;低扬程负荷25%;
Low Lift Profile Select;低扬程特性选择;
Low Line Voltage;线电压过低;
Low Load;低负荷;
Low Load=2, Comb=3;低负荷=2,组合=3;
Low Source Temp;制热时低冷水出水优先控制;
Low Speed CE Brg Temp;低速压缩机侧轴承温度;
Low Speed ME Brg Temp;低速电机侧轴承温度;
Low Speed Tower Fan;冷却塔低速风扇;
Low Suction Sat Temp;低饱和吸气温度优先控制;
Low;低;
Low=3, High=4;强制校验低=3, 强制校验高=4;
Lub Press Verify Time;油/制冷剂压差确认时间;
Lube Drain CV Force;回液控制阀强制;
MAC address;MAC 地址;
MB Master Config Error;Modbus主机配置错误码;
MB Master R/W Error;Modbus主机读写错误码;
MB;MB;
MBB SVN Revision;控制器SVN版本号;
MM/DD/YYYY;YYYY-MM-DD;
MNU_0014_01;MNU_0014_01;
MNU_0014_02;MNU_0014_-2;
MNU_0014_03;MNU_0014_03;
MNU_A001_02;MNU_A001_02;
MNU_A001_03;MNU_A001_03;
MNU_A001_04;MNU_A001_04;
MNU_A001_05;MNU_A001_05;
MNU_A001_06;MNU_A001_06;
MNU_A001_07;MNU_A001_07;
MNU_A001_08;MNU_A001_08;
MS/TP Baud rate;MS/TP波特率;
MS/TP Mac address;MS/TP物理地址;
MS/TP Max Info Frames;MS/TP最大信息帧号;
MS/TP Max Master;MS/TP最大主设备号;
MTRB1 Sensor Type;低速电机侧轴承温度传感器类型;
MTRB2 Sensor Type;低速压缩机侧轴承温度传感器类型;
MTRB3 Sensor Type;高速电机侧轴承温度传感器类型;
MTRB4 Sensor Type;高速压缩机侧轴承温度传感器类型;
MTRW1 Sensor Type;电机绕组1温度传感器类型;
MTRW2 Sensor Type;电机绕组2温度传感器类型;
MTRW3 Sensor Type;电机绕组3温度传感器类型;
Main Menu;主菜单;
Mains Failure;主电源故障;
Mains Phase Loss;主电源缺相;
Maintenance IOB;维护IOB;
Maintenance ISM Config;维护ISM配置;
Maintenance Menu;维护菜单;
Maintenance Others;维护其它;
Maintenance SRD;维护扩压器;
Maintenance VFD Config;维护变频器配置;
Maintenance;维护;
Manual;手动;
Mar  ;三月;
March;三月;
Marine Cont. Pwr Req;船用持续供电请求选项;
Marine Option;船用选项;
Marine Pwr Req Feedback;船用供电请求反馈;
Marine Pwr Req Option;船用供电请求选项;
Marine Pwr Req Output;船用供电请求状态;
Marine Transducer Option;船用传感器选项;
Master Chiller Running;主机运行中;
Master Control Type;主机控制模式;
Master Lead Lag Select;主机领先或滞后选择;
Master Run Status;主机运行状态;
Master Slave Fault;主从机故障;
Master Slave Start Stop;主从机启停命令;
Master Slave;主从机控制;
Master per Capacity;主机冷量百分比;
Master/Slave Select;主机/从机选择;
Master;主机;
Master=1, Slave=2;主机=1, 从机=2;
Max Amps Change Value;最大电流改变阈值;
Max Range ;上限;
Max Temp Deviation +;允许的水温偏离上限;
Max Temp Deviation -;允许的水温偏离下限;
Max Zoom-In Reached;已经到达最大化极限;
Maximum Deg Temp Reset;最大温度修正值;
Maximum GV Movement;导叶最大变化量;
Maximum Limit is Set for One day;最大的限制是一天;
Maximum Limit is Set for seven days;最大的限制是七天;
Maximum Zoom Out Reached;已经到达最小化极限;
Maximum Zoom-In Reached;已经缩小到最小;
Maximum Zoom-Out Reached;已经放大到最大;
May  ;五月;
May;五月;
Meg-Ohm Test Motor;兆欧表检测电机;
Menu_Target_Config_Table;Menu_Target_Config_Table;
Menu_Target_Schedule_Table;Menu_Target_Schedule_Table;
Menu_Target_Status_Table;Menu_Target_Status_Table;
Metric  ;公制;
Metric;公制;
Middle Lift Demand Limit;中间负荷限制;
Middle Lift percent;中间水温扬程;
Middle Sensor Option;中间水温传感器选项;
Min Range;下限;
Minimum Brine LWT;最小盐水出水温度;
Minutes  ;分钟;
Minutes must be between 0 and 59  ;分钟必须从0到59;
Minutes;分钟;
Mod Master J10 Term Res;Modbus主机端口J10终端电阻;
Modbus Baud Rate;Modbus主机波特率;
Modbus Board Com Timeout;Modbus通讯板超时时长;
Modbus Configuration;Modbus配置;
Modbus Data Com Timeout;Modbus数据帧超时时长;
Modbus Gateway Option;Modbus网关选项;
Modbus Litte Endian;Modbus小端字节序;
Modbus Master;Modbus主机;
Modbus Metric Unit;Modbus公制单位;
Modbus RTU Baudrate;Modbus RTU波特率;
Modbus RTU Parity Option;Modbus RTU奇偶校验选项;
Modbus RTU Stop Bit;Modbus RTU停止位;
Modbus RTU=2;Modbus RTU=2;
Modbus Real Type;Modbus浮点;
Modbus Server UID;Modbus服务器UID;
Modbus TCP Enable;Modbus TCP启用;
Modbus TCP Port Number;Modbus TCP端口号;
Modes;模式;
Module Setup;模块设置;
Module Status;模块状态;
Module Temperature;模块温度;
Mon;一;
Monday;周一;
Motor Acceleration Fault;电机加速故障;
Motor Actual Frequency;电机实际运行频率;
Motor Amps Not Sensed;没有检测到电机电流;
Motor Amps When Stopped;停机时电机有电流;
Motor Current CT Ratio:1;电流互感器变比:1;
Motor Current Imbal Time;负载电流不平衡时间;
Motor Current Imbalance;负载电流不平衡率;
Motor Etr over Temp;电机ETR过载;
Motor Kilowatt-Hours;电机用电千瓦时;
Motor Kilowatts ;电机功率;
Motor Kilowatts;电机功率;
Motor Locked Rotor Trip;电机堵转脱扣电流;
Motor Nameplate Current;电机铭牌电流;
Motor Nameplate KW;电机铭牌功率;
Motor Nameplate RPM;电机铭牌转速;
Motor Nameplate Voltage;电机铭牌电压;
Motor Overload Factor;电机过载系数;
Motor Overload Trip;电机过载;
Motor Overload;电机过载率;
Motor Percent Kilowatts;电机功率百分比;
Motor Phase U Missing;U相缺相;
Motor Phase V Missing;V相缺相;
Motor Phase W Missing;W相缺相;
Motor Pole Pair;电机极对数;
Motor Power Factor;电机功率因数;
Motor Rated Kilowatts;电机额定功率;
Motor Rated Line Voltage;电机额定线电压;
Motor Rated Load Amps;电机额定电流;
Motor Rated Load Current;电机额定电流;
Motor Rotation Check;电机转向检查;
Motor Start Command;电机启动命令;
Motor Status;电机状态;
Motor Target Frequency;电机目标控制频率;
Motor Therm over Temp;电机热电阻温度高;
Motor Winding 1 Temp;电机绕组1温度;
Motor Winding 2 Temp;电机绕组2温度;
Motor Winding 3 Temp;电机绕组3温度;
NA;无;
NAME;名称;
NETWORK;网络;
NO;否;
NORMAL;正常;
NTP Server;NTP服务器;
Name;名称;
Native=0, Gateway=1;直连=0, 网关=1;
Net mask;子网掩码;
Network Diagnostic;网络诊断;
Network Schedule;网络日程;
Network is unreachable;网络不可达;
Network:Cmd Occupied;网络:命令占用;
Network:Cmd Start/Stop;网络:命令启停;
Network;网络;
New Alarm(s) :;新报警:;
New Alarm;新报警;
New user password;新密码;
No  ;否;
No Authentication=0;无需认证=0;
No Calib Or Failure=0,;未校准或校准失败=0;
No Fault=0, Master=1;无故障=0, 主机=1;
No IOT Certification;IOT证书未下载;
No Stir=0, 30s/30m=1,;不搅拌=0, 30秒/30分钟=1,;
No items found  ;无此项目;
No items found;没有找到条目;
No such gateway ip present;没有这样的网关ip存在;
No text  ;没有文本;
No;否;
No=0, 4-20mA=1,;无=0,4-20mA=1;
No=0, Cont.=1,;无=0, 连续=1,;
No=0, Full=1, Partial=2;无=0, 完全=1, 部分=2;
No=0, Low=1, High=2;无=0,低=1,高=2;
No=0, Odd=1, Even=2;无校验=0, 奇校验=1, 偶校验=2;
No=0,;无=0,;
Noise;噪音;
NonRecycle Shutdown Done;非再循环关机完成;
None=0, BACnet MS/TP=1;关闭=0, BACnet MS/TP=1;
Normal Shutdown;正常关机进行中;
Normal;正常;
Not Applied;未应用;
Not Calibrated;未校准;
Not present;未加载;
Note: Override not available during occupancy;注意:在占用期间无法优先控制;
Nov  ;十一月;
November;十一月;
Number of ARH busy (10s);ARH 繁忙次数（10s）;
Number of GDCBs;GDCBs数量;
Number of messages sent (10s);信息发送次数（10s）;
OAT Broadcast;OAT广播;
OCCUPIED;占用;
OFF-COOLER HEATER ACTIVE;停机-蒸发器加热器有效;
OFF;关;
OK  ;确定;
OK;确定;
ON - UNDER SM CTRL;开机-在系统管理器控制下;
ON-COOL-DEMAND LIMITED;开机-制冷-负荷限制;
ON-COOL-RESET ACTIVE;开机-制冷-重设有效;
ON-COOL-RESET AND LIMIT;开机-制冷-重设及限制;
ON-COOLING;开机-制冷;
ON-HEAT-DEMAND LIMITED;开机-制热-负荷限制;
ON-HEAT-RESET ACTIVE;开机-制热-重设有效;
ON-HEAT-RESET AND LIMIT;开机-制热-重设及限制;
ON-HEATING;开机-制热;
ON-MASTER AND LAG  UNIT;开机-主机滞后;
ON-MASTER AND LEAD UNIT;开机-主机领先;
ON-SLAVE  AND LAG  UNIT;开机-从机滞后;
ON-SLAVE  AND LEAD UNIT;开机-从机领先;
ON-STANDBY;开机-待机;
ON/OFF Damper;调节阀（开关型）;
ON/OFF;开/关;
ON/OFF=2, mA=3;开/关=2, mA=3;
ON;开;
OPEN;打开;
OUTDOOR;户外;
OUTLET W;出水温度;
Occupancy Override;占用优先;
Occupied from;从;
Occupied;被占用;
Oct  ;十月;
October;十月;
Off  ;关闭;
Off;关闭;
Oil Change Done;换油完成;
Oil Cooler EXV Force Val;油路电子膨胀阀强制开度;
Oil Cooler EXV Force;油路电子膨胀阀强制;
Oil Cooler EXV Option;油路电子膨胀阀选项;
Oil Cooler EXV Target;油路电子膨胀阀目标位置;
Oil Cooler EXV mA;油路电子膨胀阀输出电流;
Oil Cooler EXV;油路电子膨胀阀;
Oil Filter Change Done;油过滤器更换完成;
Oil Filter Failure;油过滤器;
Oil Filter Is Dirty;油过滤器脏;
Oil Filter PD Threshold;油过滤器压差阈值;
Oil Heater Relay;油加热器;
Oil Heater;油加热器;
Oil Lub Expire Time;换油周期;
Oil Lubrication Duration;累计润滑时长;
Oil Need To Be Changed;需要更换油;
Oil Pressure Difference;油压差;
Oil Pump Delta P;油压差;
Oil Pump Relay;油泵;
Oil Pump Req Oil Heater;油加热要求油泵启动;
Oil Pump Req Prestart;预启动要求油泵启动;
Oil Pump VFD Max PD;油泵变频器控制油压差上限;
Oil Pump VFD Max Step;油泵变频器最大步长;
Oil Pump VFD Output mA;油泵变频器输出电流;
Oil Pump VFD Target;油泵变频器目标速度;
Oil Pump;油泵;
Oil Quality;油品质;
Oil Stir Cycle(19XR6/7);润滑油搅拌周期(19XR6/7);
Oil Storage Duration;累计储油时长;
Oil Storage Expire Time;储油周期;
Oil Sump Pres Tran Volts;油箱压力反馈电压;
Oil Sump Press Cali;油箱压力校准激活;
Oil Sump Pressure;油箱压力;
Oil Sump Temp;油箱温度;
Oil Sump Temperature;油箱温度;
Oil Sup Pres Trans Volts;供油压力反馈电压;
Oil Supply Press Cali;供油压力校准激活;
Oil Supply Pressure;供油压力;
Oil Supply Temp;供油温度;
Oil Supply Temperature;供油温度;
Oil Temp High Threshold;高油温阈值;
Oil Temp Low Threshold;低油温阈值;
Oil Temp Prestart Check;油温预启动检查;
Oil/Ref Delta P Offset;油/制冷剂压差偏移量;
Oil/Ref Pres Test Passed;油/制冷剂压差测试通过;
Oil/Ref Pressure Difference;油/制冷剂压差;
Oil/Ref Pump Delta Press;油/制冷剂压差;
Oil/Ref Pump;油/制冷剂泵;
On  ;打开;
On;开启;
Op/Cl=0, Analog=1;开/关=0, 模拟=1;
Open;断开;
Opened;全开;
Operation - Liquid Level EXV Forced;运行-强制液位电子膨胀阀;
Operation - Oil EXV Forced;运行-强制油路电子膨胀阀;
Operation - Refrigerant Lub Forced;运行-强制制冷剂润滑相关控制阀;
Opti-Sound IGV1 Position;噪音优化导叶1位置;
Optimal Operation;优化运行中;
Option Change;选件变动;
Option;选项配置;
Outputs Status;输出参数;
Over Current;过电流;
Over Voltage;过电压;
Over under Volt Persist;过/欠电压持续时间;
Overload Trip;过载跳断;
Overrid Act Demand Limit;主从控制优先负荷限制值;
Overrid Control Point;主从控制优先控制点;
Override - High Bearing Temp;优先控制-轴承温度高;
Override - High Compressor Lift;优先控制-压缩机扬程高;
Override - High Condenser Pressure;优先控制-冷凝器压力高;
Override - High Discharge Temp;优先控制-排气温度高;
Override - High Motor Current;优先控制-电机电流高;
Override - High Motor Temperature;优先控制-电机温度高;
Override - Low Discharge Superheat;优先控制-排气过热度低;
Override - Low Evap Refrig Temp;优先控制-蒸发器制冷剂温度低;
Override - Low Source Temp;优先控制-低温;
Override - Manual VFD Speed Target;优先控制-手动变频器目标速度;
Override Control;优先控制;
Override ON for:;以下优先控制:;
Override;优先控制;
Overvoltage Threshold;过电压阈值;
PARTIAL: ALARM;部分运行:报警;
PASS;已连接;
PG Comp Force Tgt;抽气压缩机强制位置;
PG Comp Force;抽气压缩机强制;
PG Comp VLV Force Tgt;压缩机侧抽气电磁阀强制位置;
PG Comp VLV Force;压缩机侧抽气电磁阀强制;
PG Cond VLV Force Tgt;冷凝器侧抽气电磁阀强制位置;
PG Cond VLV Force;冷凝器侧抽气电磁阀强制;
PG Disch VLV Force Tgt;排气电磁阀强制位置;
PG Disch VLV Force;排气电磁阀强制;
PG Discharge Delay Time;抽气装置排气延时;
PG Discharge Wait Time;抽气装置排气等待;
PG Drainage Force;抽气装置排液阀强制开启;
PG Heater Force Tgt;抽气加热器强制位置;
PG Heater Force;抽气加热器强制;
PG Pumpout VLV Force Tgt;抽气装置泵出电磁阀强制位置;
PG Pumpout VLV Force;抽气装置泵出电磁阀强制;
PG Regen VLV Force Tgt;再生电磁阀强制位置;
PG Regen VLV Force;再生电磁阀强制;
PG Vacuum Pump Force Tgt;抽气真空泵强制位置;
PG Vacuum Pump Force;抽气真空泵强制;
PING test status :;服务器连接状态;
PR = 0, Delta T = 1;压比 = 0, 温差 = 1;
PR at Full Load Opening;满载开度压比;
PR at Minimum Opening;最小开度压比;
